timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260322_123703,1,2,20,22,496,1001,0.0,0,0.4297101258597163,18.820381219,2.5707287769999994,0.13499044799995374,0.08531748300016062,0.13394954499992906,0.640226075999891,0.06970018000005496,0.00035493400000063957,False,pipeline_v1
20260322_123703,2,3,25,28,642,1002,0.0,0,0.356649469035544,2.137911793999997,2.1373272760000006,0.07284635100000969,0.05451902200003644,0.09614010099996051,0.2777926190000244,0.05192478399994371,0.00039946099999355056,False,pipeline_v1
20260322_123703,3,2,30,32,535,1003,0.0,0,0.43124648700760676,2.1783576710000006,2.177656458999998,0.0688228870000458,0.0520146899999574,0.09433905500009132,0.26526177200000234,0.04983086999995834,0.0005157729999965,False,pipeline_v1
20260322_123703,4,3,50,53,1091,1004,0.0,0,0.4426618571346075,2.7860009870000013,2.7828638279999964,0.11380463500004367,0.08305727499996607,0.13260665900006785,0.4235423349998655,0.06375803700002791,0.0028553709999954435,False,pipeline_v1
20260322_123703,5,4,75,79,1339,1005,0.0,0,0.41277370487044074,2.875970855999995,2.8719030829999994,0.1075558799999996,0.07496253300004696,0.11978701499992184,0.36832231000008164,0.05899021100005797,0.0038341690000009976,False,pipeline_v1
20260322_123703,6,5,100,105,1821,1006,0.0,0,0.35260081882482075,5.402643982000001,5.397775482,0.11993334100009179,0.07853266199998643,0.12369683199998605,0.4106793199999572,0.060564792000114664,0.004611738999997783,False,pipeline_v1
20260322_123703,7,5,150,155,2247,1007,0.0,0,0.3233760186679784,4.015519341000008,4.005079218000006,0.14406623399993634,0.08608230600002997,0.12245235100006369,0.4080763719998899,0.06090137700008569,0.010234566999997696,False,pipeline_v1
20260322_123703,8,7,150,157,2351,1008,0.0,0,0.3451455681270948,9.714480041000002,9.702511068999996,0.15312805800013507,0.09545186300015018,0.1396267439998553,0.45539280199983523,0.06409624100005828,0.011566432000009286,False,pipeline_v1
20260322_123703,9,8,200,208,2997,1009,0.0,0,0.33875915682615904,18.189005922999996,18.170563639999997,0.161153063999933,0.09216365200012433,0.12916550700009566,0.45645883199995296,0.06567910699979507,0.018109562000006463,False,pipeline_v1
20260322_123703,10,10,2000,2010,20149,1010,0.0,0,0.2619762117822263,535.37326808,535.312369949,0.3913127060000363,0.36855621900012636,0.17620694699998296,0.8285471419999055,0.14004210399991734,0.06055055700005596,False,pipeline_v1
