timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260321_222418,1,2,20,22,496,1001,0.0,0,0.5283316410812743,14.930092262999999,2.8681404089999987,0.34937245099992964,0.24651467400005345,0.4064046959999388,1.4560781239999372,0.22025630700028387,0.0005914440000012178,False,wl_v1
20260321_222418,2,3,25,28,642,1002,0.0,0,0.4249934579669646,2.146430461999998,2.1455470100000014,0.264507869000127,0.2074635749998066,0.36380332300012697,1.029183631999814,0.18934056700005186,0.0006834389999994528,False,wl_v1
20260321_222418,3,2,30,32,535,1003,0.0,0,0.6204011255460617,2.118826702,2.1181662880000047,0.26271510100017537,0.20443213299987661,0.353594741999963,1.0359398880000583,0.186317728999974,0.0005468019999952389,False,wl_v1
20260321_222418,4,3,50,53,1091,1004,0.0,0,0.5394792747671717,2.8764551760000003,2.8747690570000017,0.45113227500010566,0.2750742579998118,0.44641198599995846,1.3689802549999257,0.22811262800009757,0.001441642999999715,False,wl_v1
20260321_222418,5,4,75,79,1339,1005,0.0,0,0.5899972133200967,3.104473063999997,3.0999745439999984,0.43142548800001634,0.27076209099995197,0.43439186300011556,1.362778395999939,0.22945196700001702,0.0042420669999998495,False,wl_v1
20260321_222418,6,5,100,105,1821,1006,0.0,0,0.49771533395044126,2.932456590000001,2.9227233740000003,0.41031494300001725,0.26446129099998217,0.4112358819999429,1.2653278929999274,0.20585202600020835,0.009451081000001693,False,wl_v1
20260321_222418,7,5,150,155,2247,1007,0.0,0,0.4350791690922535,3.033386648000004,3.019535736999998,0.46547153399981056,0.27622976100009566,0.41122367799988524,1.3014050870000204,0.2131114670000187,0.013613325000001453,False,wl_v1
20260321_222418,8,7,150,157,2351,1008,0.0,0,0.43761592770646796,3.6806160150000053,3.6654585149999974,0.47369132999968855,0.28328574700026365,0.4245875239998895,1.320215244999929,0.22000751600008783,0.014908861000002105,False,wl_v1
20260321_222418,9,8,200,208,2997,1009,0.0,0,0.4351191654038117,3.8400188029999995,3.8236144600000017,0.4844496339999935,0.29399234600003155,0.43624917499982985,1.3875505490002027,0.21732372799988298,0.016192873999997914,False,wl_v1
20260321_222418,10,10,2000,2010,20149,1010,0.0,0,0.4349418677115377,29.501373733999998,29.467955826999997,0.26063358199984776,0.29139243900014833,0.13341070399992105,0.6813900460001392,0.08059785099993633,0.03319935999999757,False,wl_v1
