timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260321_184644,1,2,20,22,496,1001,0.18181818181818182,4,0.5191177402124932,14.58915697499998,14.583982781999993,0.22775412299998266,0.1774325060000308,0.2724609880001765,0.9765938119994075,0.13757249800028148,0.0008057400000041071,False,config_default
20260321_184644,2,3,25,28,642,1002,0.07142857142857142,2,0.41312634406334314,1.5314310289999753,1.5309297990000061,0.17351545600035934,0.1861627320000423,0.2637746139996011,0.7238593480001043,0.12603658399999063,0.0004537339999899359,False,config_default
20260321_184644,3,2,30,32,535,1003,0.0625,2,0.6577603208076874,1.5368383459999961,1.5358873799999913,0.1706438670008481,0.20308375999900363,0.2618005810006139,0.7169826470001226,0.12588085300012608,0.0009031870000058007,False,config_default
20260321_184644,4,3,50,53,1091,1004,0.05660377358490566,3,0.4683877228455762,1.820719472999997,1.8191644319999796,0.23438410399913323,0.1923005790002037,0.29858972300019104,0.8614152319998709,0.13558451600039234,0.0014730759999963539,False,config_default
20260321_184644,5,4,75,79,1339,1005,0.0,0,0.5855030245364855,1.7620667170000104,1.7587566130000027,0.2416594449998115,0.2111530720000303,0.2514674800000307,0.8243164500003388,0.13631173199979685,0.003212569999988091,False,config_default
20260321_184644,6,5,100,105,1821,1006,0.1619047619047619,17,0.46084766631197066,1.906694348000002,1.9024362389999965,0.2549150490002319,0.25093939600020576,0.2585589460002211,0.8495541479993847,0.13010499300014544,0.004209422000002405,False,config_default
20260321_184644,7,5,150,155,2247,1007,0.01935483870967742,3,0.451712639582603,2.264375546999986,2.2547331579999934,0.3005846419999614,0.3576988910002399,0.27373659799985717,1.0485907090007345,0.15254953599941246,0.009585665000003019,False,config_default
20260321_184644,8,7,150,157,2351,1008,0.03184713375796178,5,0.4930378243263309,2.2490090459999976,2.2390663619999884,0.2935021730000926,0.36250910300029204,0.27653190599963295,1.02366138700026,0.15148255099995822,0.009878868999976476,False,config_default
20260321_184644,9,8,200,208,2997,1009,0.09134615384615384,19,0.4861400921047396,2.781877941999994,2.7642137230000117,0.3071536119996665,0.5147081240001512,0.2550436570003285,1.3410930669992638,0.14571596200025283,0.017566022000011117,False,config_default
20260321_184644,10,10,2000,2010,20149,1010,0.572139303482587,1150,0.4096185848047405,20.807372208000004,20.756962527000013,0.734190294000058,0.7935642659994926,0.3088811510000369,1.5962996630002806,0.19649712099987937,0.05032013800001778,False,config_default
