timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260321_191552,1,2,20,22,496,1001,0.0,0,0.522183899575728,15.321281125000002,2.626857721999997,0.33840981200011555,0.23170865299994858,0.3851142729999424,1.388592576000086,0.2070220559999001,0.0005664999999979159,False,annealed_single
20260321_191552,2,3,25,28,642,1002,0.07142857142857142,2,0.4567223800573917,2.126284915999996,2.1253312059999985,0.26519079899976816,0.21151475500015948,0.35047167699983817,1.041292239000164,0.1843442509999207,0.0007566150000002381,False,annealed_single
20260321_191552,3,2,30,32,535,1003,0.0,0,0.6840062596809569,2.268979855000005,2.2678310989999986,0.28099581699988363,0.2183170270000474,0.3716608739999643,1.1202510880000744,0.1994633859999766,0.0009752820000059614,False,annealed_single
20260321_191552,4,3,50,53,1091,1004,0.05660377358490566,3,0.49165821730511794,2.833416311999997,2.831162025999994,0.4142939050000436,0.2765253429999177,0.4351872799998233,1.3870376210001751,0.2156785969999646,0.002049998999993363,False,annealed_single
20260321_191552,5,4,75,79,1339,1005,0.0,0,0.5947907526483717,2.797772287000001,2.7947362549999966,0.3968199870001854,0.28209865799989586,0.43243124099996777,1.3715347770000434,0.21941284299998642,0.002866595000000416,False,annealed_single
20260321_191552,6,5,100,105,1821,1006,0.10476190476190476,11,0.4936364121939195,3.013118509999998,3.007751542000001,0.4359693170000867,0.30191366299985845,0.4259218420003492,1.3667538769995886,0.2283149560001334,0.005162052999999389,False,annealed_single
20260321_191552,7,5,150,155,2247,1007,0.012903225806451613,2,0.46127256042667103,3.1393462220000004,3.124739101000003,0.47271565699986695,0.304447112000112,0.4460225319998301,1.3954713590000765,0.22902848800005415,0.014376905999995415,False,annealed_single
20260321_191552,8,7,150,157,2351,1008,0.01910828025477707,3,0.4839195658442233,3.0196520120000017,3.006831228000003,0.47144890300015874,0.30478182899995687,0.4528563189998991,1.4568747989999693,0.23127633499984057,0.012660290999995993,False,annealed_single
20260321_191552,9,8,200,208,2997,1009,0.03365384615384615,7,0.47878674587548464,3.3225650840000043,3.3025445970000007,0.5158329829997825,0.342980164000231,0.45457595300000264,1.458515893999916,0.23011219800006444,0.01983575899999579,False,annealed_single
20260321_191552,10,10,2000,2010,20149,1010,0.5407960199004975,1087,0.4254323122852097,31.78086614,31.723942887999996,1.1597159350000226,1.859173802999706,0.5727737920003193,3.1833634339998795,0.4068774099999999,0.056720174999995265,False,annealed_single
