timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260321_175547,1,2,20,22,496,1001,0.22727272727272727,5,0.5131985179237284,14.566712973999998,1.9718592690000065,0.2345201849998233,0.23673714100023346,0.3003662829996472,1.0128297820000682,0.1380294730003584,0.00035047900000506615,False,density_v1
20260321_175547,2,3,25,28,642,1002,0.6071428571428571,17,0.41044838867735733,1.4279652869999921,1.4271871060000052,0.16074864399998035,0.20214930799986064,0.23079035100032286,0.6663007009998836,0.12141466799975831,0.0006440789999970775,False,density_v1
20260321_175547,3,2,30,32,535,1003,0.375,12,0.6344232333390463,1.3995943079999904,1.3989806750000042,0.15593664599997226,0.20480900399982715,0.23413416500007145,0.6473783160001005,0.1153712969999674,0.0005268580000006295,False,density_v1
20260321_175547,4,3,50,53,1091,1004,0.4528301886792453,24,0.4629431678121293,1.4066378560000032,1.4043923910000018,0.19632363700016242,0.1484041789997832,0.2176958590000737,0.6893771439999483,0.10920127800019941,0.0021084639999884303,False,density_v1
20260321_175547,5,4,75,79,1339,1005,0.5443037974683544,43,0.5643910123010727,1.5067480420000123,1.5040741060000045,0.20210006000023384,0.18652322599965032,0.22638351000013301,0.7268310799999966,0.11781280700014918,0.002472439000001714,False,density_v1
20260321_175547,6,5,100,105,1821,1006,0.5619047619047619,59,0.4489961368769445,1.6424329299999982,1.6378561599999983,0.2321876079997196,0.22170573500012836,0.22856144699989045,0.789191792000409,0.1166663839997426,0.0044197250000053145,False,density_v1
20260321_175547,7,5,150,155,2247,1007,0.432258064516129,67,0.43680166144747584,1.829422606999998,1.8183598800000027,0.2518092890001924,0.2862291069999401,0.2244603160001617,0.8827140399999109,0.12765825800009623,0.010934973999994213,False,density_v1
20260321_175547,8,7,150,157,2351,1008,0.42038216560509556,66,0.466337586954785,1.826112074000008,1.8165882870000019,0.24592691699986347,0.3066178290001318,0.22543053599963514,0.8625411560003897,0.13027247299993405,0.009397164000006342,False,density_v1
20260321_175547,9,8,200,208,2997,1009,0.24519230769230768,51,0.4498619185853364,2.311005516999998,2.2881750519999997,0.28542659799991554,0.4486848799997176,0.2278421690003256,1.1394112470001687,0.13857544599986227,0.022704240000010145,False,density_v1
20260321_175547,10,10,2000,2010,20149,1010,0.7542288557213931,1516,0.3994632587974404,3.435732403000003,3.405195698,0.6073090680000774,0.8040462919999953,0.2648000200003082,1.470570719999614,0.20245262400014497,0.030379303000003688,False,density_v1
