timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260322_161500,1,2,20,22,496,1001,0.0,0,0.41236199425940295,16.24439971999982,3.9091731100006655,0.13238821499999176,0.08750839100230223,0.1251620599987291,0.6158950319941141,0.07315326901334629,0.0003472700000202167,False,detailed_v4
20260322_161500,2,3,25,28,642,1002,0.0,0,0.35294993190878404,4.557868865000273,4.557222501000069,0.06779309599642147,0.053803904995220364,0.09512835100304073,0.26638180399640987,0.050155018006080354,0.00043445400024211267,False,detailed_v4
20260322_161500,3,2,30,32,535,1003,0.0,0,0.41660588142946164,5.465412022000237,5.464264315000037,0.06533877500260132,0.052492688006168464,0.09058526199441985,0.2688496720011244,0.050017020006634993,0.000880368000252929,False,detailed_v4
20260322_161500,4,3,50,53,1091,1004,0.0,0,0.4350280645932781,12.540786143000332,12.538980407000054,0.09902129501551826,0.05786517700016702,0.1035623550087621,0.31504545499865344,0.05400261500108172,0.0012861309996878845,False,detailed_v4
20260322_161500,5,4,75,79,1339,1005,0.0,0,0.40699161620808383,22.799346441000125,22.794427943999835,0.09114762899480411,0.06742404700435145,0.10723530201084941,0.3119648639922161,0.05774774799920124,0.004105910999896878,False,detailed_v4
20260322_161500,6,5,100,105,1821,1006,0.0,0,0.32750240506805783,39.420082229999934,39.41442087099949,0.11645895399760775,0.06980229701457574,0.10934648999227647,0.353926575994592,0.05840876600450429,0.0053596349998770165,False,detailed_v4
20260322_161500,7,5,150,155,2247,1007,0.0,0,0.305913561617069,76.37888570700034,76.3690394160003,0.13318105199596175,0.07566178299475723,0.11530452898841759,0.3649552500128266,0.05994000100145058,0.009475457000007736,False,detailed_v4
20260322_161500,8,7,150,157,2351,1008,0.0,0,0.3282786310360592,62.039243565000106,62.02262303400039,0.13036512099461106,0.07139760401150852,0.11485021999760647,0.37926986300681165,0.06480463299885741,0.01597999699970387,False,detailed_v4
20260322_161500,9,8,200,208,2997,1009,0.0,0,0.32550339253998223,161.98004110400052,161.95395103200008,0.13297002298986627,0.07972558499204752,0.11558107001746976,0.3887338719987383,0.06678753299092932,0.025156241999866324,False,detailed_v4
20260322_161500,10,10,2000,2010,20149,1010,0.0,0,0.2291859396566125,700.7872535810002,700.7442832159995,0.29064945199206704,0.3153524880108307,0.13236447000781482,0.6793060249983682,0.09476705299039168,0.04215263500009314,False,detailed_v4
