timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260321_211407,1,2,20,22,496,1001,0.0,0,0.5221150010822695,14.828740175999997,2.6891106810000025,0.3292365260001162,0.2404860810002134,0.389418454000122,1.3889467470000483,0.2050003909998992,0.0005625430000009146,False,macro_repair
20260321_211407,2,3,25,28,642,1002,0.0,0,0.45161562019753015,2.212881963000001,2.212326391000005,0.2779122140004233,0.21928879199931828,0.37242559600014147,1.0798438830002652,0.19168085300000826,0.00042502600000204893,False,macro_repair
20260321_211407,3,2,30,32,535,1003,0.0,0,0.6255657801230111,2.1871287720000083,2.186424782000003,0.2687834930000008,0.21565736800003776,0.37246659999983933,1.0695644420005266,0.18801724599923375,0.0005630719999913936,False,macro_repair
20260321_211407,4,3,50,53,1091,1004,0.0,0,0.5428123495783068,2.9606428809999983,2.9585557159999922,0.43282022399972675,0.30398204599984524,0.4758167300004885,1.4242029229999105,0.227943743999802,0.0019339690000066412,False,macro_repair
20260321_211407,5,4,75,79,1339,1005,0.0,0,0.609412885005517,3.117521759000013,3.1146492009999918,0.4487737670000911,0.3086748390004317,0.4993164919992381,1.5367838010007517,0.22664854000042567,0.0027247210000211908,False,macro_repair
20260321_211407,6,5,100,105,1821,1006,0.0,0,0.5101791828685904,3.2518860369999913,3.2448395979999987,0.484822411999005,0.3336019830001362,0.49983544400089386,1.5930988929984835,0.23190803700077822,0.0068542009999816855,False,macro_repair
20260321_211407,7,5,150,155,2247,1007,0.0,0,0.4628269068840624,3.227399336000019,3.212964062999987,0.5368352780005807,0.33352907999932313,0.475347398000423,1.5335690930000112,0.23854275999948982,0.014270183999997244,False,macro_repair
20260321_211407,8,7,150,157,2351,1008,0.0,0,0.46607890985457817,3.6525055030000146,3.6420250970000154,0.5269181050006466,0.32522421799944823,0.5038205299999561,1.5780901650002477,0.23601592800071103,0.01017037599999071,False,macro_repair
20260321_211407,9,8,200,208,2997,1009,0.0,0,0.49655984888157506,3.307807601999997,3.291255487000001,0.5580902450006704,0.3416769599997167,0.48772646199995506,1.5780671949997895,0.23680112300004907,0.016374771000016608,False,macro_repair
20260321_211407,10,10,2000,2010,20149,1010,0.0,0,0.44450546851589584,1.7600131400000123,1.720176634000012,0.2962149180003735,0.3178236630000981,0.15113789000034217,0.7649203099999227,0.08915307099982783,0.039591945000012174,False,macro_repair
